0,1,2
1188.0,212.0,2.5
1046.0,243.0,1.5
120.0,215.0,4.0
188.0,822.0,4.0
216.0,2.0,3.0
352.0,12.0,3.0
576.0,254.0,4.0
891.0,793.0,3.0
1075.0,8.0,4.0
1416.0,245.0,2.0
1289.0,1937.0,3.5
1065.0,845.0,4.0
163.0,11.0,3.5
692.0,216.0,3.0
1106.0,2.0,3.5
666.0,253.0,2.0
572.0,1027.0,4.0
520.0,207.0,3.5
1159.0,236.0,3.5
460.0,214.0,1.5
248.0,934.0,0.5
199.0,855.0,2.0
1104.0,313.0,3.0
1111.0,207.0,3.0
1254.0,220.0,0.5
1371.0,2.0,3.0
352.0,4.0,3.0
1453.0,254.0,2.5
1248.0,1.0,2.5
1230.0,8.0,4.0
138.0,243.0,2.5
37.0,219.0,3.5
1385.0,233.0,2.5
502.0,12.0,2.5
1333.0,17.0,2.0
1265.0,215.0,4.0
685.0,249.0,0.5
215.0,245.0,3.0
1065.0,1597.0,2.0
1027.0,7.0,2.5
420.0,9.0,3.0
1263.0,250.0,1.5
874.0,253.0,2.5
346.0,9.0,4.0
542.0,239.0,2.5
68.0,245.0,4.0
920.0,17.0,1.5
1212.0,266.0,4.0
575.0,4.0,2.5
1348.0,244.0,1.5
671.0,216.0,3.5
579.0,206.0,4.0
691.0,207.0,4.0
266.0,207.0,3.0
549.0,212.0,3.0
1278.0,7.0,3.5
685.0,11.0,1.0
900.0,206.0,2.0
276.0,2.0,2.5
658.0,233.0,4.0
660.0,121.0,3.0
1354.0,2.0,4.0
188.0,11.0,3.5
781.0,9.0,4.0
278.0,336.0,4.0
16.0,213.0,4.0
429.0,236.0,4.0
533.0,5.0,2.5
1165.0,2.0,3.0
244.0,12.0,1.5
622.0,84.0,2.5
648.0,2.0,3.5
657.0,214.0,2.5
1238.0,234.0,3.0
223.0,233.0,3.5
1333.0,2014.0,4.0
1046.0,211.0,4.0
1499.0,13.0,2.0
831.0,781.0,0.5
167.0,216.0,4.0
427.0,4.0,3.0
87.0,239.0,1.0
569.0,1.0,4.0
1336.0,274.0,2.0
585.0,248.0,1.5
735.0,13.0,1.5
675.0,3.0,3.5
963.0,207.0,2.5
797.0,216.0,4.0
670.0,10.0,3.0
176.0,206.0,3.5
150.0,251.0,3.0
223.0,2.0,2.0
1305.0,2.0,3.0
1168.0,500.0,3.0
1335.0,234.0,2.5
464.0,247.0,2.5
188.0,520.0,4.0
224.0,206.0,4.0
935.0,8.0,3.5
1081.0,4.0,2.5
542.0,211.0,4.0
56.0,219.0,4.0
971.0,11.0,3.0
452.0,1278.0,4.0
155.0,17.0,3.5
266.0,219.0,3.0
250.0,220.0,4.0
1396.0,2.0,3.0
784.0,245.0,2.5
156.0,10.0,2.5
1387.0,236.0,2.5
91.0,220.0,3.0
1201.0,249.0,4.0
1173.0,442.0,4.0
585.0,2.0,2.5
879.0,9.0,0.5
1491.0,7.0,4.0
176.0,4.0,2.0
73.0,249.0,2.5
845.0,805.0,3.0
896.0,257.0,4.0
1199.0,1321.0,3.5
1006.0,210.0,2.5
1385.0,207.0,4.0
449.0,239.0,2.5
1175.0,246.0,2.5
1423.0,256.0,4.0
503.0,777.0,2.0
1120.0,3.0,4.0
1104.0,675.0,3.5
72.0,211.0,4.0
874.0,11.0,3.5
368.0,206.0,4.0
442.0,211.0,3.0
1257.0,8.0,3.5
202.0,11.0,3.5
762.0,10.0,4.0
1396.0,17.0,3.5
1051.0,235.0,3.5
190.0,234.0,3.0
1505.0,1379.0,4.0
495.0,13.0,3.0
764.0,589.0,2.5
838.0,944.0,4.0
1295.0,244.0,2.0
530.0,1.0,3.0
1342.0,250.0,4.0
995.0,1.0,2.0
189.0,233.0,3.0
1375.0,217.0,2.5
1475.0,236.0,2.5
1261.0,10.0,2.5
1002.0,207.0,2.0
1405.0,205.0,4.0
1325.0,8.0,3.5
245.0,121.0,3.0
1050.0,220.0,2.5
948.0,239.0,3.5
1318.0,252.0,3.0
1292.0,3.0,3.5
969.0,1382.0,1.0
401.0,5.0,3.5
95.0,256.0,4.0
1446.0,10.0,1.0
492.0,236.0,4.0
302.0,7.0,0.5
812.0,583.0,2.0
1288.0,7.0,3.0
702.0,123.0,3.0
472.0,253.0,2.5
1153.0,294.0,2.5
278.0,583.0,3.0
460.0,206.0,2.5
935.0,11.0,4.0
1464.0,251.0,2.5
548.0,236.0,3.0
1161.0,10.0,4.0
1468.0,12.0,2.0
812.0,1553.0,4.0
389.0,253.0,2.0
1003.0,245.0,2.5
58.0,239.0,0.5
932.0,236.0,2.0
838.0,220.0,1.5
1188.0,206.0,4.0
428.0,239.0,3.5
161.0,452.0,2.5
454.0,217.0,3.5
1424.0,10.0,2.5
842.0,240.0,1.5
899.0,318.0,4.0
828.0,251.0,3.5
178.0,216.0,3.5
542.0,236.0,4.0
272.0,293.0,3.0
199.0,17.0,3.5
39.0,215.0,3.5
3.0,95.0,3.0
302.0,214.0,3.5
323.0,702.0,4.0
483.0,241.0,1.5
693.0,17.0,4.0
548.0,10.0,4.0
1354.0,11.0,4.0
503.0,440.0,3.5
980.0,17.0,3.0
1309.0,2.0,4.0
25.0,252.0,2.5
81.0,529.0,4.0
1089.0,213.0,3.0
319.0,7.0,3.0
264.0,712.0,4.0
648.0,7.0,4.0
272.0,295.0,3.5
165.0,10.0,3.0
752.0,2.0,2.0
537.0,211.0,3.0
315.0,12.0,4.0
585.0,4.0,0.5
199.0,845.0,2.0
860.0,3.0,3.0
693.0,207.0,2.0
788.0,243.0,2.5
790.0,243.0,2.5
174.0,2.0,4.0
879.0,253.0,0.5
1109.0,248.0,1.5
1430.0,215.0,3.0
828.0,239.0,3.5
673.0,9.0,3.0
695.0,256.0,3.5
1248.0,17.0,3.0
540.0,217.0,3.5
962.0,11.0,3.5
1461.0,244.0,3.5
1187.0,1576.0,4.0
729.0,9.0,3.5
919.0,2.0,2.5
1193.0,215.0,4.0
541.0,243.0,2.0
223.0,9.0,4.0
38.0,249.0,1.0
494.0,206.0,2.5
1019.0,1107.0,2.5
224.0,241.0,3.0
1370.0,207.0,3.0
1225.0,233.0,3.5
216.0,11.0,4.0
669.0,233.0,2.5
171.0,211.0,3.5
1453.0,214.0,3.0
672.0,236.0,3.5
150.0,663.0,4.0
187.0,808.0,3.5
972.0,256.0,2.5
617.0,241.0,4.0
355.0,427.0,3.0
1034.0,1119.0,4.0
544.0,3.0,2.5
995.0,236.0,3.5
1315.0,10.0,3.0
969.0,1722.0,2.5
3.0,75.0,3.5
112.0,389.0,1.0
146.0,236.0,4.0
1235.0,11.0,2.5
249.0,11.0,4.0
147.0,214.0,3.0
1157.0,300.0,3.5
592.0,205.0,3.5
1443.0,3.0,4.0
386.0,215.0,4.0
890.0,17.0,3.5
462.0,17.0,3.0
91.0,216.0,2.0
859.0,245.0,3.0
633.0,251.0,3.5
164.0,777.0,3.0
729.0,212.0,0.5
1039.0,167.0,3.5
550.0,251.0,2.5
272.0,736.0,3.0
1287.0,1919.0,0.5
1351.0,7.0,3.5
438.0,8.0,4.0
202.0,10.0,3.5
1284.0,215.0,4.0
730.0,234.0,4.0
1451.0,596.0,3.5
1302.0,216.0,4.0
1238.0,213.0,4.0
269.0,17.0,2.0
509.0,414.0,3.5
1350.0,8.0,3.0
1199.0,212.0,3.0
900.0,8.0,2.0
766.0,215.0,3.0
3.0,21.0,1.5
569.0,4.0,3.0
73.0,219.0,3.5
485.0,7.0,4.0
1439.0,233.0,3.5
1274.0,255.0,3.5
1085.0,252.0,0.5
301.0,121.0,3.5
845.0,560.0,3.5
95.0,8.0,3.5
740.0,313.0,4.0
1308.0,217.0,3.0
928.0,6.0,3.0
750.0,121.0,0.5
1187.0,703.0,2.5
766.0,243.0,4.0
750.0,207.0,4.0
965.0,1681.0,2.5
1451.0,693.0,4.0
1153.0,436.0,4.0
464.0,216.0,4.0
685.0,234.0,0.5
985.0,11.0,3.5
573.0,236.0,3.5
348.0,11.0,3.0
764.0,631.0,4.0
1082.0,233.0,2.5
206.0,206.0,3.5
1202.0,217.0,1.0
562.0,1072.0,4.0
1146.0,210.0,1.5
310.0,522.0,1.0
606.0,7.0,2.5
559.0,255.0,1.5
1159.0,255.0,2.0
879.0,212.0,0.5
1457.0,207.0,3.5
1150.0,244.0,2.5
309.0,4.0,3.0
511.0,215.0,4.0
189.0,206.0,4.0
1034.0,213.0,3.5
51.0,321.0,2.5
136.0,103.0,3.0
1228.0,251.0,3.0
1416.0,10.0,3.5
1015.0,17.0,3.0
199.0,699.0,1.5
1396.0,235.0,0.5
205.0,207.0,2.0
1383.0,658.0,4.0
582.0,104.0,3.5
643.0,1.0,3.0
125.0,205.0,4.0
360.0,253.0,3.0
198.0,8.0,4.0
670.0,307.0,3.5
1039.0,19.0,2.0
208.0,217.0,4.0
702.0,1487.0,2.5
279.0,3.0,3.5
665.0,207.0,3.0
1148.0,245.0,3.5
655.0,215.0,1.0
1199.0,1123.0,4.0
1502.0,17.0,4.0
1046.0,248.0,2.0
178.0,84.0,1.5
591.0,958.0,3.5
1383.0,236.0,4.0
188.0,655.0,3.0
420.0,251.0,2.5
386.0,216.0,1.0
1154.0,13.0,3.5
175.0,254.0,3.0
764.0,455.0,3.0
508.0,940.0,3.5
991.0,252.0,3.5
218.0,217.0,1.0
1326.0,9.0,1.5
224.0,1.0,4.0
844.0,13.0,3.5
708.0,1506.0,2.5
988.0,2.0,1.0
1155.0,249.0,2.5
538.0,545.0,4.0
1003.0,244.0,2.0
200.0,392.0,3.5
702.0,1494.0,4.0
764.0,59.0,4.0
373.0,248.0,3.5
30.0,214.0,1.0
1095.0,12.0,1.5
281.0,248.0,3.5
308.0,13.0,1.0
677.0,255.0,3.0
1193.0,245.0,2.5
36.0,241.0,3.5
1193.0,256.0,3.0
1429.0,213.0,4.0
1418.0,536.0,4.0
337.0,8.0,3.5
1157.0,1026.0,2.0
1254.0,254.0,3.5
539.0,206.0,4.0
1041.0,266.0,3.0
1363.0,234.0,2.0
969.0,1695.0,4.0
871.0,219.0,3.0
1476.0,212.0,4.0
591.0,432.0,3.0
907.0,241.0,2.5
1152.0,9.0,4.0
1048.0,1.0,2.0
987.0,212.0,3.0
239.0,205.0,2.5
151.0,7.0,4.0
879.0,235.0,3.5
1274.0,84.0,3.5
1406.0,557.0,3.0
21.0,252.0,3.0
439.0,256.0,4.0
794.0,11.0,4.0
270.0,239.0,2.5
1502.0,251.0,3.0
1442.0,219.0,3.0
1126.0,252.0,3.5
691.0,250.0,3.5
842.0,658.0,3.5
185.0,239.0,3.5
762.0,234.0,4.0
278.0,348.0,4.0
1464.0,3.0,4.0
673.0,253.0,2.0
280.0,212.0,3.0
517.0,249.0,2.5
405.0,13.0,3.5
172.0,3.0,4.0
533.0,525.0,4.0
1000.0,254.0,1.5
302.0,205.0,4.0
316.0,1138.0,4.0
147.0,217.0,3.0
21.0,239.0,3.0
466.0,251.0,2.5
1239.0,213.0,3.0
1450.0,8.0,3.0
1087.0,234.0,3.5
404.0,10.0,3.5
1476.0,7.0,4.0
160.0,241.0,3.5
161.0,617.0,2.0
1257.0,463.0,4.0
1167.0,9.0,4.0
909.0,1.0,4.0
835.0,8.0,4.0
1423.0,210.0,4.0
183.0,255.0,4.0
238.0,207.0,1.5
27.0,217.0,3.5
271.0,1.0,1.5
98.0,257.0,1.0
828.0,210.0,3.0
63.0,278.0,3.5
1055.0,216.0,3.5
167.0,17.0,4.0
401.0,246.0,3.5
1489.0,5.0,4.0
776.0,211.0,4.0
1183.0,5.0,3.5
161.0,81.0,3.0
684.0,254.0,3.0
507.0,5.0,4.0
352.0,234.0,3.5
601.0,211.0,3.0
1096.0,239.0,4.0
147.0,235.0,3.0
308.0,1115.0,4.0
413.0,207.0,3.0
150.0,282.0,4.0
557.0,8.0,3.0
1203.0,3.0,4.0
484.0,8.0,4.0
1268.0,207.0,2.5
517.0,255.0,3.5
3.0,85.0,3.0
716.0,234.0,3.5
278.0,1022.0,3.0
295.0,247.0,2.0
1307.0,234.0,3.0
532.0,10.0,3.0
611.0,206.0,1.5
625.0,10.0,4.0
969.0,359.0,3.0
1114.0,1.0,4.0
83.0,235.0,3.5
818.0,7.0,4.0
386.0,8.0,3.5
3.0,19.0,4.0
29.0,290.0,3.5
1470.0,220.0,3.0
329.0,1.0,0.5
1187.0,2.0,3.0
1226.0,253.0,2.0
944.0,217.0,4.0
386.0,248.0,2.5
1402.0,85.0,4.0
972.0,11.0,4.0
1429.0,215.0,4.0
1152.0,248.0,3.0
890.0,219.0,3.5
947.0,4.0,3.5
178.0,243.0,2.5
1138.0,217.0,4.0
724.0,246.0,4.0
517.0,248.0,3.0
830.0,82.0,4.0
515.0,205.0,4.0
1212.0,1033.0,1.0
908.0,10.0,1.0
1430.0,213.0,2.5
674.0,7.0,3.5
1254.0,246.0,4.0
1393.0,251.0,4.0
1162.0,246.0,1.5
661.0,121.0,2.0
711.0,233.0,4.0
183.0,253.0,3.0
980.0,5.0,4.0
1498.0,251.0,2.5
1440.0,253.0,3.5
898.0,318.0,4.0
93.0,12.0,2.0
284.0,190.0,3.5
352.0,248.0,2.0
1480.0,214.0,0.5
1386.0,1862.0,4.0
341.0,245.0,4.0
425.0,9.0,2.0
762.0,249.0,4.0
1435.0,9.0,3.0
50.0,253.0,4.0
794.0,239.0,4.0
1126.0,9.0,3.5
995.0,214.0,3.0
888.0,235.0,2.0
367.0,250.0,3.5
842.0,441.0,0.5
909.0,6.0,3.0
374.0,215.0,4.0
187.0,251.0,3.5
1038.0,206.0,2.0
1478.0,255.0,2.5
147.0,248.0,2.0
849.0,2.0,3.5
345.0,207.0,3.0
165.0,805.0,4.0
412.0,239.0,3.0
651.0,219.0,4.0
1162.0,5.0,3.5
383.0,7.0,4.0
505.0,13.0,3.0
401.0,254.0,3.0
587.0,17.0,4.0
1333.0,289.0,4.0
931.0,250.0,3.0
1157.0,217.0,3.5
169.0,247.0,2.0
318.0,7.0,3.0
1229.0,236.0,3.5
99.0,206.0,4.0
744.0,220.0,3.0
1070.0,248.0,3.5
51.0,315.0,4.0
1214.0,11.0,3.5
200.0,217.0,3.5
1147.0,847.0,3.0
84.0,7.0,4.0
1465.0,251.0,3.5
406.0,251.0,3.5
294.0,244.0,2.0
1212.0,1612.0,4.0
323.0,765.0,1.0
1483.0,8.0,2.0
1157.0,711.0,0.5
91.0,555.0,4.0
1001.0,6.0,2.5
735.0,218.0,4.0
1393.0,244.0,4.0
1357.0,3.0,3.0
795.0,207.0,3.5
830.0,1475.0,4.0
673.0,239.0,2.0
1350.0,13.0,4.0
1279.0,6.0,3.0
1241.0,213.0,2.0
589.0,9.0,4.0
1019.0,1089.0,2.5
98.0,583.0,3.0
900.0,257.0,2.0
365.0,236.0,2.5
1105.0,215.0,2.0
25.0,245.0,3.5
420.0,7.0,2.5
572.0,207.0,3.5
315.0,7.0,2.5
1050.0,2.0,3.5
161.0,769.0,3.5
535.0,2.0,3.5
715.0,236.0,3.5
1385.0,251.0,4.0
702.0,1492.0,4.0
451.0,7.0,2.5
849.0,297.0,3.0
1474.0,206.0,3.0
1491.0,59.0,1.0
987.0,233.0,2.5
864.0,1640.0,2.0
1067.0,13.0,4.0
1125.0,7.0,4.0
836.0,254.0,2.5
917.0,235.0,0.5
1272.0,877.0,3.5
313.0,7.0,1.5
568.0,1280.0,3.5
1131.0,1.0,3.0
1046.0,1.0,1.5
711.0,207.0,2.5
633.0,220.0,3.5
303.0,252.0,1.5
16.0,12.0,3.0
1202.0,243.0,3.0
670.0,1432.0,2.5
272.0,806.0,4.0
970.0,234.0,4.0
353.0,207.0,3.0
308.0,660.0,1.5
678.0,253.0,3.0
659.0,239.0,3.5
601.0,207.0,3.5
1133.0,239.0,3.0
32.0,308.0,4.0
46.0,4.0,3.0
299.0,249.0,3.5
702.0,1424.0,3.0
622.0,241.0,2.5
487.0,13.0,4.0
350.0,8.0,4.0
402.0,767.0,4.0
126.0,207.0,1.5
626.0,1091.0,4.0
272.0,781.0,3.0
878.0,8.0,3.0
375.0,236.0,1.5
225.0,251.0,3.0
227.0,243.0,3.5
633.0,9.0,4.0
781.0,215.0,4.0
1351.0,1.0,3.0
147.0,251.0,2.0
551.0,7.0,4.0
227.0,246.0,3.0
1429.0,11.0,4.0
666.0,219.0,2.0
1336.0,888.0,4.0
36.0,11.0,4.0
1175.0,252.0,2.5
1438.0,205.0,2.5
818.0,214.0,3.0
1050.0,217.0,2.0
1414.0,11.0,4.0
1498.0,220.0,1.0
1080.0,212.0,3.5
46.0,5.0,3.5
202.0,252.0,2.0
1465.0,250.0,3.5
1335.0,211.0,1.0
1193.0,219.0,3.0
571.0,247.0,3.0
478.0,659.0,4.0
126.0,6.0,4.0
29.0,270.0,3.5
1454.0,10.0,3.0
225.0,245.0,4.0
573.0,5.0,3.5
313.0,5.0,2.5
1496.0,432.0,4.0
1140.0,213.0,3.5
308.0,407.0,3.0
1271.0,211.0,3.0
658.0,9.0,3.0
1175.0,9.0,3.5
206.0,217.0,4.0
900.0,4.0,2.0
187.0,4.0,2.5
281.0,255.0,2.5
958.0,235.0,0.5
1505.0,5.0,4.0
218.0,248.0,3.0
1189.0,8.0,3.0
1302.0,246.0,2.5
969.0,1699.0,2.5
271.0,212.0,4.0
1194.0,519.0,4.0
561.0,206.0,2.5
248.0,2.0,4.0
1147.0,735.0,2.5
1130.0,206.0,3.5
620.0,1055.0,4.0
13.0,223.0,3.5
1212.0,4.0,2.5
261.0,7.0,2.5
1081.0,205.0,3.0
467.0,247.0,3.0
823.0,257.0,0.5
424.0,5.0,1.5
1289.0,84.0,2.5
30.0,4.0,3.0
1199.0,847.0,3.5
1406.0,1087.0,2.5
769.0,691.0,2.0
1478.0,247.0,3.0
1201.0,217.0,2.5
717.0,11.0,4.0
1184.0,12.0,4.0
159.0,8.0,3.5
1173.0,1594.0,3.0
161.0,474.0,0.5
348.0,9.0,3.0
917.0,206.0,3.0
1333.0,1703.0,1.0
1414.0,235.0,2.0
1494.0,213.0,4.0
323.0,1184.0,4.0
541.0,689.0,3.5
124.0,17.0,3.0
1496.0,278.0,4.0
786.0,10.0,4.0
911.0,205.0,1.0
98.0,313.0,4.0
1146.0,216.0,4.0
1121.0,1.0,4.0
821.0,10.0,3.0
815.0,84.0,0.5
1173.0,425.0,4.0
235.0,5.0,2.0
626.0,386.0,4.0
900.0,17.0,2.0
1269.0,239.0,3.0
1458.0,13.0,2.0
724.0,217.0,3.5
769.0,207.0,2.5
68.0,253.0,4.0
3.0,92.0,2.5
208.0,210.0,3.0
1089.0,241.0,3.0
475.0,2.0,1.5
316.0,11.0,2.0
625.0,212.0,4.0
1041.0,1545.0,4.0
995.0,121.0,3.5
486.0,254.0,3.0
1486.0,1.0,3.0
730.0,233.0,3.0
3.0,35.0,4.0
356.0,252.0,0.5
139.0,211.0,3.0
218.0,244.0,2.5
457.0,257.0,2.5
286.0,121.0,4.0
1111.0,451.0,4.0
914.0,278.0,4.0
1261.0,214.0,3.5
1355.0,217.0,3.5
1029.0,1279.0,4.0
1385.0,2.0,4.0
1363.0,247.0,2.5
1438.0,1.0,2.0
661.0,2.0,3.5
969.0,358.0,2.0
743.0,11.0,4.0
424.0,233.0,2.0
349.0,245.0,1.5
29.0,59.0,0.5
942.0,6.0,3.0
81.0,90.0,3.5
1129.0,17.0,2.5
606.0,239.0,3.0
584.0,207.0,2.0
563.0,215.0,4.0
1464.0,5.0,3.5
1351.0,207.0,3.5
751.0,206.0,4.0
1451.0,235.0,2.0
1066.0,3.0,3.0
1050.0,241.0,2.0
750.0,250.0,0.5
1460.0,84.0,3.0
218.0,239.0,2.0
1096.0,10.0,4.0
1233.0,13.0,3.5
107.0,17.0,3.5
146.0,121.0,2.0
1034.0,245.0,4.0
1126.0,4.0,3.5
188.0,841.0,4.0
473.0,207.0,2.5
702.0,1475.0,3.0
28.0,254.0,2.0
1075.0,239.0,3.5
1187.0,219.0,3.0
330.0,252.0,2.5
130.0,216.0,3.0
375.0,211.0,2.0
1006.0,249.0,2.5
571.0,256.0,3.0
971.0,214.0,3.0
293.0,220.0,3.5
444.0,6.0,3.0
396.0,1226.0,3.0
729.0,239.0,1.5
1018.0,787.0,2.5
390.0,4.0,3.5
859.0,7.0,3.0
1223.0,1.0,3.0
702.0,1486.0,3.0
1288.0,219.0,3.5
302.0,17.0,3.0
1292.0,243.0,2.5
919.0,13.0,1.5
489.0,658.0,3.5
1444.0,236.0,4.0
72.0,8.0,4.0
1052.0,206.0,2.5
667.0,247.0,0.5
194.0,255.0,4.0
825.0,520.0,3.5
675.0,220.0,2.5
711.0,6.0,3.5
930.0,8.0,3.0
355.0,9.0,2.0
569.0,212.0,4.0
1370.0,6.0,3.0
568.0,13.0,3.0
921.0,206.0,1.0
958.0,214.0,3.0
463.0,11.0,4.0
1493.0,297.0,3.5
845.0,253.0,4.0
736.0,4.0,0.5
919.0,212.0,3.0
1249.0,149.0,1.5
587.0,805.0,4.0
1296.0,8.0,3.0
517.0,2.0,3.0
592.0,250.0,3.5
750.0,1237.0,0.5
668.0,13.0,4.0
1086.0,1.0,3.0
569.0,206.0,4.0
201.0,1.0,3.5
295.0,5.0,2.5
1366.0,249.0,4.0
590.0,247.0,3.5
1406.0,1082.0,2.0
1452.0,207.0,1.0
549.0,13.0,3.0
633.0,252.0,2.5
1496.0,2.0,2.0
610.0,216.0,3.0
68.0,210.0,4.0
550.0,1.0,4.0
1087.0,250.0,3.0
606.0,4.0,1.0
1228.0,247.0,2.0
1187.0,265.0,3.0
746.0,1.0,4.0
279.0,220.0,2.0
3.0,170.0,2.0
745.0,257.0,2.0
944.0,7.0,4.0
1150.0,7.0,3.0
971.0,84.0,2.5
467.0,207.0,4.0
352.0,253.0,3.0
1030.0,10.0,3.0
918.0,1.0,3.5
1248.0,3.0,3.0
1290.0,5.0,3.5
1030.0,207.0,3.0
54.0,11.0,4.0
455.0,234.0,3.0
555.0,234.0,2.5
860.0,211.0,3.5
160.0,207.0,3.5
190.0,244.0,2.5
1047.0,210.0,3.0
206.0,10.0,3.5
1475.0,244.0,1.5
73.0,5.0,4.0
1279.0,249.0,3.5
830.0,136.0,4.0
459.0,241.0,3.0
1483.0,17.0,3.0
1237.0,85.0,4.0
510.0,806.0,4.0
888.0,13.0,4.0
1434.0,10.0,3.5
381.0,6.0,3.0
1475.0,246.0,2.5
392.0,257.0,4.0
944.0,207.0,3.5
1233.0,214.0,3.0
1017.0,1629.0,2.5
622.0,246.0,3.0
566.0,217.0,3.0
662.0,69.0,3.0
1432.0,250.0,3.0
200.0,121.0,3.5
1385.0,3.0,4.0
3.0,186.0,3.0
1341.0,8.0,3.0
166.0,256.0,4.0
1257.0,3.0,4.0
504.0,84.0,2.5
235.0,17.0,1.0
137.0,247.0,3.5
1351.0,2.0,4.0
1218.0,12.0,3.0
569.0,251.0,4.0
198.0,11.0,4.0
987.0,249.0,3.0
1003.0,8.0,1.5
629.0,217.0,3.0
777.0,234.0,4.0
300.0,398.0,0.5
1238.0,243.0,4.0
217.0,239.0,3.0
1351.0,121.0,1.0
345.0,512.0,4.0
1448.0,13.0,3.5
998.0,1774.0,4.0
1444.0,84.0,0.5
86.0,121.0,4.0
417.0,235.0,3.0
845.0,270.0,3.5
293.0,121.0,2.5
1307.0,251.0,3.0
655.0,10.0,3.5
1416.0,215.0,4.0
1370.0,247.0,3.0
823.0,8.0,2.0
1471.0,2.0,3.0
1311.0,255.0,3.0
1173.0,1037.0,3.0
500.0,216.0,3.0
1462.0,244.0,2.5
610.0,245.0,3.5
842.0,1087.0,3.5
490.0,239.0,2.0
947.0,749.0,1.0
204.0,7.0,4.0
26.0,1.0,3.5
1299.0,286.0,4.0
3.0,181.0,4.0
1304.0,17.0,4.0
838.0,211.0,2.5
702.0,240.0,3.0
97.0,233.0,3.0
784.0,220.0,2.5
836.0,206.0,2.5
285.0,11.0,4.0
1130.0,236.0,2.5
78.0,378.0,1.0
851.0,1.0,3.0
330.0,210.0,3.0
950.0,241.0,2.5
965.0,2.0,0.5
1108.0,5.0,4.0
625.0,205.0,4.0
1467.0,215.0,4.0
278.0,235.0,3.5
411.0,10.0,1.0
1501.0,3.0,2.0
892.0,7.0,4.0
39.0,236.0,4.0
64.0,211.0,3.0
1257.0,251.0,3.5
3.0,171.0,1.0
837.0,215.0,3.5
1494.0,13.0,4.0
485.0,220.0,3.0
1126.0,248.0,3.5
412.0,1255.0,1.0
625.0,247.0,4.0
466.0,211.0,4.0
818.0,248.0,3.0
129.0,217.0,4.0
1463.0,7.0,4.0
672.0,17.0,3.5
1083.0,10.0,3.0
329.0,17.0,3.5
789.0,17.0,4.0
1460.0,17.0,3.5
1383.0,805.0,4.0
316.0,1140.0,4.0
323.0,432.0,3.0
622.0,257.0,2.5
319.0,249.0,1.5
1291.0,8.0,3.0
1187.0,478.0,2.5
1152.0,249.0,3.0
940.0,207.0,4.0
952.0,236.0,3.0
235.0,256.0,3.0
1475.0,235.0,2.0
1442.0,8.0,4.0
1451.0,1.0,2.5
921.0,236.0,1.5
36.0,236.0,4.0
523.0,212.0,4.0
111.0,121.0,2.5
1162.0,212.0,2.0
1501.0,10.0,3.0
82.0,12.0,3.0
1212.0,1948.0,3.5
1148.0,13.0,2.5
451.0,11.0,4.0
1246.0,250.0,1.0
1209.0,207.0,2.5
842.0,212.0,3.0
429.0,235.0,3.5
1340.0,207.0,1.5
1338.0,236.0,2.0
1169.0,2.0,4.0
1199.0,275.0,4.0
1249.0,11.0,3.5
426.0,17.0,2.0
1006.0,3.0,2.5
1225.0,256.0,4.0
488.0,8.0,4.0
527.0,1.0,4.0
1167.0,255.0,4.0
669.0,252.0,2.5
1198.0,250.0,4.0
982.0,252.0,2.5
591.0,499.0,3.5
1430.0,244.0,4.0
243.0,246.0,3.0
529.0,508.0,4.0
936.0,213.0,4.0
790.0,247.0,3.5
1046.0,9.0,4.0
401.0,13.0,3.5
544.0,253.0,2.0
849.0,239.0,1.0
411.0,251.0,4.0
1286.0,207.0,2.5
847.0,348.0,4.0
831.0,585.0,1.0
148.0,236.0,3.5
1295.0,217.0,2.5
1121.0,219.0,3.5
905.0,257.0,2.0
871.0,255.0,2.5
613.0,216.0,2.0
1469.0,239.0,1.0
790.0,249.0,2.0
313.0,241.0,2.0
1115.0,213.0,0.5
969.0,393.0,3.5
1157.0,1183.0,1.5
276.0,11.0,4.0
291.0,10.0,3.0
432.0,213.0,4.0
538.0,213.0,3.5
1235.0,239.0,1.0
198.0,252.0,2.0
1454.0,255.0,1.5
1087.0,212.0,3.0
353.0,205.0,2.5
541.0,434.0,4.0
940.0,241.0,4.0
1152.0,1.0,4.0
943.0,7.0,3.0
213.0,714.0,4.0
505.0,253.0,1.0
1056.0,211.0,1.5
1451.0,215.0,3.5
414.0,236.0,2.0
753.0,11.0,3.0
1095.0,11.0,3.5
183.0,219.0,3.0
188.0,397.0,3.5
1039.0,16.0,3.0
557.0,248.0,1.5
764.0,512.0,4.0
787.0,12.0,1.5
1198.0,212.0,4.0
1349.0,13.0,3.5
1212.0,1938.0,1.0
1406.0,1601.0,3.0
408.0,211.0,4.0
1370.0,257.0,3.0
1504.0,235.0,2.5
205.0,4.0,2.5
540.0,211.0,4.0
259.0,17.0,3.0
279.0,253.0,2.5
1050.0,257.0,1.5
355.0,515.0,1.0
1440.0,2.0,3.5
428.0,243.0,3.5
950.0,211.0,4.0
352.0,206.0,4.0
1126.0,13.0,4.0
1485.0,347.0,3.0
25.0,247.0,2.5
487.0,257.0,2.0
189.0,213.0,3.5
1024.0,10.0,2.5
237.0,207.0,3.5
1212.0,1007.0,3.5
1305.0,12.0,2.0
1333.0,1986.0,2.5
79.0,415.0,4.0
719.0,2.0,3.5
1415.0,9.0,3.0
702.0,1363.0,4.0
1089.0,207.0,2.5
